日期,股票代码,名称,收盘价,开盘价
2017-04-24,'000006,深振业Ａ,8.09,8.41
2017-04-21,'000006,深振业Ａ,8.4,8.41
2017-04-20,'000006,深振业Ａ,8.42,8.53
2017-04-19,'000006,深振业Ａ,8.56,8.6
2017-04-18,'000006,深振业Ａ,8.7,8.75
2017-04-17,'000006,深振业Ａ,8.75,8.9
2017-04-14,'000006,深振业Ａ,8.95,9.26
2017-04-13,'000006,深振业Ａ,9.36,9.54
2017-04-12,'000006,深振业Ａ,9.67,9.5
2017-04-11,'000006,深振业Ａ,9.15,8.55
2017-04-10,'000006,深振业Ａ,8.55,8.52
2017-04-07,'000006,深振业Ａ,8.54,8.53
2017-04-06,'000006,深振业Ａ,8.53,8.44
2017-04-05,'000006,深振业Ａ,8.45,8.28
2017-03-31,'000006,深振业Ａ,8.28,8.27
2017-03-30,'000006,深振业Ａ,8.18,8.44
2017-03-29,'000006,深振业Ａ,8.48,8.53
2017-03-28,'000006,深振业Ａ,8.5,8.57
2017-03-27,'000006,深振业Ａ,8.56,8.56
2017-03-24,'000006,深振业Ａ,8.57,8.53
2017-03-23,'000006,深振业Ａ,8.53,8.57
2017-03-22,'000006,深振业Ａ,8.54,8.64
2017-03-21,'000006,深振业Ａ,8.68,8.7
2017-03-20,'000006,深振业Ａ,8.7,8.78
2017-03-17,'000006,深振业Ａ,8.78,8.84
2017-03-16,'000006,深振业Ａ,8.81,8.75
2017-03-15,'000006,深振业Ａ,8.69,8.75
2017-03-14,'000006,深振业Ａ,8.78,8.76
2017-03-13,'000006,深振业Ａ,8.76,8.8
2017-03-10,'000006,深振业Ａ,8.84,8.74
2017-03-09,'000006,深振业Ａ,8.76,8.82
2017-03-08,'000006,深振业Ａ,8.69,8.7
2017-03-07,'000006,深振业Ａ,8.72,8.68
2017-03-06,'000006,深振业Ａ,8.67,8.57
2017-03-03,'000006,深振业Ａ,8.59,8.61
2017-03-02,'000006,深振业Ａ,8.63,8.78
2017-03-01,'000006,深振业Ａ,8.77,8.81
2017-02-28,'000006,深振业Ａ,8.78,8.81
2017-02-27,'000006,深振业Ａ,8.8,8.86
2017-02-24,'000006,深振业Ａ,8.86,8.83
2017-02-23,'000006,深振业Ａ,8.85,8.9
2017-02-22,'000006,深振业Ａ,8.94,8.92
2017-02-21,'000006,深振业Ａ,8.92,8.84
2017-02-20,'000006,深振业Ａ,8.84,8.8
2017-02-17,'000006,深振业Ａ,8.78,8.94
2017-02-16,'000006,深振业Ａ,8.98,8.93
2017-02-15,'000006,深振业Ａ,9.0,8.86
2017-02-14,'000006,深振业Ａ,8.86,8.8
2017-02-13,'000006,深振业Ａ,8.8,8.77
2017-02-10,'000006,深振业Ａ,8.79,8.83
2017-02-09,'000006,深振业Ａ,8.87,8.76
2017-02-08,'000006,深振业Ａ,8.8,8.78
2017-02-07,'000006,深振业Ａ,8.81,8.75
2017-02-06,'000006,深振业Ａ,8.76,8.64
2017-02-03,'000006,深振业Ａ,8.64,8.69
2017-01-26,'000006,深振业Ａ,8.67,8.63
2017-01-25,'000006,深振业Ａ,8.63,8.54
2017-01-24,'000006,深振业Ａ,8.55,8.6
2017-01-23,'000006,深振业Ａ,8.6,8.56
2017-01-20,'000006,深振业Ａ,8.54,8.43
2017-01-19,'000006,深振业Ａ,8.45,8.55
2017-01-18,'000006,深振业Ａ,8.57,8.47
2017-01-17,'000006,深振业Ａ,8.54,8.38
2017-01-16,'000006,深振业Ａ,8.45,8.8
2017-01-13,'000006,深振业Ａ,8.83,9.19
2017-01-12,'000006,深振业Ａ,9.3,9.59
2017-01-11,'000006,深振业Ａ,9.68,9.93
2017-01-10,'000006,深振业Ａ,9.76,9.92
2017-01-09,'000006,深振业Ａ,9.95,9.9
2017-01-06,'000006,深振业Ａ,10.01,9.8
2017-01-05,'000006,深振业Ａ,9.82,9.75
2017-01-04,'000006,深振业Ａ,9.8,9.68
2017-01-03,'000006,深振业Ａ,9.67,9.5
2016-12-30,'000006,深振业Ａ,9.45,9.55
2016-12-29,'000006,深振业Ａ,9.52,9.61
2016-12-28,'000006,深振业Ａ,9.73,9.53
2016-12-27,'000006,深振业Ａ,9.63,9.57
2016-12-26,'000006,深振业Ａ,9.61,9.51
2016-12-23,'000006,深振业Ａ,9.59,9.76
2016-12-22,'000006,深振业Ａ,9.99,9.72
2016-12-21,'000006,深振业Ａ,9.75,9.81
2016-12-20,'000006,深振业Ａ,9.89,9.99
2016-12-19,'000006,深振业Ａ,10.13,10.0
2016-12-16,'000006,深振业Ａ,9.21,9.13
2016-12-15,'000006,深振业Ａ,9.2,9.01
2016-12-14,'000006,深振业Ａ,9.12,8.79
2016-12-13,'000006,深振业Ａ,8.9,8.98
2016-12-12,'000006,深振业Ａ,9.07,9.41
2016-12-09,'000006,深振业Ａ,9.31,8.99
2016-12-08,'000006,深振业Ａ,8.98,9.01
2016-12-07,'000006,深振业Ａ,9.04,9.0
2016-12-06,'000006,深振业Ａ,9.02,8.96
2016-12-05,'000006,深振业Ａ,8.93,9.42
2016-12-02,'000006,深振业Ａ,9.41,9.66
