日期,股票代码,名称,收盘价,开盘价
2018-09-26,'000815,美利云,8.12,8.18
2018-09-25,'000815,美利云,8.13,8.07
2018-09-21,'000815,美利云,8.12,8.09
2018-09-20,'000815,美利云,8.12,8.06
2018-09-19,'000815,美利云,8.1,8.11
2018-09-18,'000815,美利云,8.08,7.75
2018-09-17,'000815,美利云,7.85,8.0
2018-09-14,'000815,美利云,8.11,8.06
2018-09-13,'000815,美利云,8.04,8.09
2018-09-12,'000815,美利云,8.03,7.99
2018-09-11,'000815,美利云,8.02,7.87
2018-09-10,'000815,美利云,7.86,8.46
2018-09-07,'000815,美利云,8.33,8.15
2018-09-06,'000815,美利云,8.15,8.41
2018-09-05,'000815,美利云,8.42,8.73
2018-09-04,'000815,美利云,8.77,8.57
2018-09-03,'000815,美利云,8.63,8.69
2018-08-31,'000815,美利云,8.7,9.01
2018-08-30,'000815,美利云,9.04,8.71
2018-08-29,'000815,美利云,8.71,8.7
2018-08-28,'000815,美利云,8.7,8.76
2018-08-27,'000815,美利云,8.86,8.81
2018-08-24,'000815,美利云,8.66,8.81
2018-08-23,'000815,美利云,9.05,8.5
2018-08-22,'000815,美利云,8.81,9.18
2018-08-21,'000815,美利云,8.66,7.88
2018-08-20,'000815,美利云,7.87,7.75
2018-08-17,'000815,美利云,7.77,8.15
2018-08-16,'000815,美利云,8.01,8.16
2018-08-15,'000815,美利云,8.17,8.48
2018-08-14,'000815,美利云,8.45,8.59
2018-08-13,'000815,美利云,8.62,8.24
2018-08-10,'000815,美利云,8.39,8.2
2018-08-09,'000815,美利云,8.2,8.03
2018-08-08,'000815,美利云,8.04,8.23
2018-08-07,'000815,美利云,8.26,8.08
2018-08-06,'000815,美利云,8.08,8.26
2018-08-03,'000815,美利云,8.25,8.27
2018-08-02,'000815,美利云,8.45,8.79
2018-08-01,'000815,美利云,8.86,8.81
2018-07-31,'000815,美利云,8.81,9.07
2018-07-30,'000815,美利云,9.25,8.88
2018-07-27,'000815,美利云,8.88,8.64
2018-07-26,'000815,美利云,8.65,8.51
2018-07-25,'000815,美利云,8.53,8.37
2018-07-24,'000815,美利云,8.45,8.36
2018-07-23,'000815,美利云,8.3,8.4
2018-07-20,'000815,美利云,8.21,7.98
2018-07-19,'000815,美利云,8.04,8.22
2018-07-18,'000815,美利云,8.22,8.23
2018-07-17,'000815,美利云,8.23,8.43
2018-07-16,'000815,美利云,8.37,8.45
2018-07-13,'000815,美利云,8.32,8.16
2018-07-12,'000815,美利云,8.16,8.08
2018-07-11,'000815,美利云,8.0,8.1
2018-07-10,'000815,美利云,8.16,8.05
2018-07-09,'000815,美利云,8.11,7.71
2018-07-06,'000815,美利云,7.71,7.69
2018-07-05,'000815,美利云,7.7,8.08
2018-07-04,'000815,美利云,8.09,8.34
2018-07-03,'000815,美利云,8.37,8.09
2018-07-02,'000815,美利云,8.3,8.27
2018-06-29,'000815,美利云,8.17,7.94
2018-06-28,'000815,美利云,7.94,8.15
2018-06-27,'000815,美利云,8.16,8.15
2018-06-26,'000815,美利云,8.15,8.21
2018-06-25,'000815,美利云,8.28,8.42
2018-06-22,'000815,美利云,8.38,8.39
2018-06-21,'000815,美利云,8.37,8.65
2018-06-20,'000815,美利云,8.67,8.39
2018-06-19,'000815,美利云,9.32,10.4
2018-06-15,'000815,美利云,10.36,10.27
2018-06-14,'000815,美利云,10.27,10.26
2018-06-13,'000815,美利云,10.25,10.43
2018-06-12,'000815,美利云,10.44,10.28
2018-06-11,'000815,美利云,10.2,10.4
2018-06-08,'000815,美利云,10.4,10.48
2018-06-07,'000815,美利云,10.51,10.8
2018-06-06,'000815,美利云,10.76,10.85
2018-06-05,'000815,美利云,10.85,10.71
2018-06-04,'000815,美利云,10.71,10.69
2018-06-01,'000815,美利云,10.71,10.37
2018-05-31,'000815,美利云,10.34,10.22
2018-05-30,'000815,美利云,10.15,10.84
2018-05-29,'000815,美利云,10.95,11.15
2018-05-28,'000815,美利云,11.15,11.33
2018-05-25,'000815,美利云,11.3,11.38
2018-05-24,'000815,美利云,11.46,11.71
2018-05-23,'000815,美利云,11.7,11.77
2018-05-22,'000815,美利云,11.81,11.85
2018-05-21,'000815,美利云,11.85,11.77
2018-05-18,'000815,美利云,11.76,11.69
2018-05-17,'000815,美利云,11.63,11.74
2018-05-16,'000815,美利云,11.83,11.95
2018-05-15,'000815,美利云,12.02,11.95
2018-05-14,'000815,美利云,11.89,11.9
2018-05-11,'000815,美利云,11.84,11.95
2018-05-10,'000815,美利云,11.95,11.98
2018-05-09,'000815,美利云,11.9,11.85
2018-05-08,'000815,美利云,11.95,12.42
2018-05-07,'000815,美利云,12.23,11.1
2018-05-04,'000815,美利云,11.12,11.07
2018-05-03,'000815,美利云,11.05,10.95
2018-05-02,'000815,美利云,10.96,11.04
2018-04-27,'000815,美利云,11.0,11.29
2018-04-26,'000815,美利云,11.02,11.25
2018-04-25,'000815,美利云,11.32,11.2
2018-04-24,'000815,美利云,11.22,10.87
2018-04-23,'000815,美利云,11.0,11.31
2018-04-20,'000815,美利云,11.21,11.56
2018-04-19,'000815,美利云,11.55,11.65
2018-04-18,'000815,美利云,11.6,11.57
2018-04-17,'000815,美利云,11.4,12.18
2018-04-16,'000815,美利云,12.19,12.0
2018-04-13,'000815,美利云,11.95,12.13
2018-04-12,'000815,美利云,12.0,12.05
2018-04-11,'000815,美利云,12.1,12.25
2018-04-10,'000815,美利云,12.22,12.15
2018-04-09,'000815,美利云,12.16,12.25
2018-04-04,'000815,美利云,12.25,12.28
2018-04-03,'000815,美利云,12.08,12.18
2018-04-02,'000815,美利云,12.3,12.35
2018-03-30,'000815,美利云,12.32,12.44
2018-03-29,'000815,美利云,12.27,12.18
2018-03-28,'000815,美利云,12.18,12.26
2018-03-27,'000815,美利云,12.36,11.67
2018-03-26,'000815,美利云,11.56,10.9
2018-03-23,'000815,美利云,11.1,11.8
2018-03-22,'000815,美利云,12.3,12.51
2018-03-21,'000815,美利云,12.53,12.6
2018-03-20,'000815,美利云,12.55,12.29
2018-03-19,'000815,美利云,12.48,12.5
2018-03-16,'000815,美利云,12.5,12.54
2018-03-15,'000815,美利云,12.65,13.06
2018-03-14,'000815,美利云,13.07,13.46
2018-03-13,'000815,美利云,13.53,13.46
2018-03-12,'000815,美利云,13.46,13.26
2018-03-09,'000815,美利云,13.25,13.1
2018-03-08,'000815,美利云,13.03,13.26
2018-03-07,'000815,美利云,13.25,13.1
2018-03-06,'000815,美利云,13.0,12.99
2018-03-05,'000815,美利云,12.9,12.9
2018-03-02,'000815,美利云,12.87,13.34
2018-03-01,'000815,美利云,13.33,12.16
2018-02-28,'000815,美利云,12.12,12.54
2018-02-27,'000815,美利云,12.65,12.99
2018-02-26,'000815,美利云,12.96,13.37
2018-02-23,'000815,美利云,13.3,13.69
2018-02-22,'000815,美利云,13.64,13.52
2018-02-14,'000815,美利云,13.5,13.51
2018-02-13,'000815,美利云,13.57,13.65
2018-02-12,'000815,美利云,13.58,13.12
2018-02-09,'000815,美利云,13.5,13.35
2018-02-08,'000815,美利云,13.59,13.32
2018-02-07,'000815,美利云,13.61,13.68
2018-02-06,'000815,美利云,13.57,14.25
2018-02-05,'000815,美利云,14.38,14.52
2018-02-02,'000815,美利云,14.56,14.01
2018-02-01,'000815,美利云,14.16,15.44
2018-01-31,'000815,美利云,15.44,15.45
2018-01-30,'000815,美利云,15.43,15.47
2018-01-29,'000815,美利云,15.48,16.4
2018-01-26,'000815,美利云,16.49,16.18
2018-01-25,'000815,美利云,16.17,16.67
2018-01-24,'000815,美利云,16.67,16.45
2018-01-23,'000815,美利云,16.55,16.61
2018-01-22,'000815,美利云,16.61,16.74
2018-01-19,'000815,美利云,16.5,16.49
2018-01-18,'000815,美利云,16.53,16.68
2018-01-17,'000815,美利云,16.8,16.89
2018-01-16,'000815,美利云,16.89,16.8
2018-01-15,'000815,美利云,16.6,16.51
2018-01-12,'000815,美利云,16.46,15.93
2018-01-11,'000815,美利云,15.78,15.45
2018-01-10,'000815,美利云,15.66,15.75
2018-01-09,'000815,美利云,15.67,15.18
2018-01-08,'000815,美利云,15.0,15.16
2018-01-05,'000815,美利云,15.24,15.22
2018-01-04,'000815,美利云,15.39,15.4
2018-01-03,'000815,美利云,15.35,15.12
2018-01-02,'000815,美利云,15.12,15.3
2017-12-29,'000815,美利云,15.1,15.38
2017-12-28,'000815,美利云,15.37,15.7
2017-12-27,'000815,美利云,15.7,15.81
2017-12-26,'000815,美利云,15.82,15.87
2017-12-25,'000815,美利云,15.85,16.42
2017-12-22,'000815,美利云,16.4,16.49
2017-12-21,'000815,美利云,16.7,16.9
2017-12-20,'000815,美利云,16.86,16.83
2017-12-19,'000815,美利云,16.79,16.78
2017-12-18,'000815,美利云,16.78,16.21
2017-12-15,'000815,美利云,16.07,16.47
2017-12-14,'000815,美利云,16.47,16.41
2017-12-13,'000815,美利云,16.51,16.21
2017-12-12,'000815,美利云,16.7,16.68
2017-12-11,'000815,美利云,16.68,16.99
2017-12-08,'000815,美利云,16.43,16.39
2017-12-07,'000815,美利云,16.35,16.29
2017-12-06,'000815,美利云,16.09,16.14
2017-12-05,'000815,美利云,16.16,17.13
2017-12-04,'000815,美利云,17.24,17.88
2017-12-01,'000815,美利云,17.5,17.44
2017-11-30,'000815,美利云,17.1,17.43
2017-11-29,'000815,美利云,17.49,16.95
2017-11-28,'000815,美利云,16.95,16.83
2017-11-27,'000815,美利云,16.83,17.49
2017-11-24,'000815,美利云,17.39,17.7
2017-11-23,'000815,美利云,17.27,18.57
2017-11-22,'000815,美利云,17.98,18.45
2017-11-21,'000815,美利云,18.39,17.06
2017-11-20,'000815,美利云,17.22,17.89
2017-11-17,'000815,美利云,18.01,19.21
2017-11-16,'000815,美利云,19.2,19.15
2017-11-15,'000815,美利云,19.38,19.48
2017-11-14,'000815,美利云,19.68,18.73
2017-11-13,'000815,美利云,18.93,18.88
2017-11-10,'000815,美利云,18.86,19.18
2017-11-09,'000815,美利云,19.22,19.08
2017-11-08,'000815,美利云,18.88,19.06
2017-11-07,'000815,美利云,19.33,18.78
2017-11-06,'000815,美利云,18.78,19.2
2017-11-03,'000815,美利云,19.2,19.7
2017-11-02,'000815,美利云,19.59,19.96
2017-11-01,'000815,美利云,20.02,19.38
2017-10-31,'000815,美利云,19.51,18.68
2017-10-30,'000815,美利云,18.55,19.3
2017-10-27,'000815,美利云,19.45,18.84
2017-10-26,'000815,美利云,19.03,18.08
2017-10-25,'000815,美利云,18.12,17.77
2017-10-24,'000815,美利云,17.89,18.55
2017-10-23,'000815,美利云,18.27,18.01
2017-10-20,'000815,美利云,18.16,17.55
2017-10-19,'000815,美利云,17.25,15.6
2017-10-18,'000815,美利云,15.68,16.47
2017-10-17,'000815,美利云,16.6,16.36
2017-10-16,'000815,美利云,16.51,16.45
2017-10-13,'000815,美利云,16.36,16.8
2017-10-12,'000815,美利云,16.72,15.16
2017-10-11,'000815,美利云,15.2,15.81
2017-10-10,'000815,美利云,15.81,16.09
2017-10-09,'000815,美利云,16.08,16.08
2017-09-29,'000815,美利云,15.97,16.0
2017-09-28,'000815,美利云,15.53,15.77
2017-09-27,'000815,美利云,16.0,15.65
2017-09-26,'000815,美利云,15.47,14.91
2017-09-25,'000815,美利云,14.86,15.09
2017-09-22,'000815,美利云,15.11,15.19
2017-09-21,'000815,美利云,15.16,15.58
2017-09-20,'000815,美利云,15.35,15.22
2017-09-19,'000815,美利云,15.24,15.54
2017-09-18,'000815,美利云,15.6,15.6
2017-09-15,'000815,美利云,15.87,16.1
2017-09-14,'000815,美利云,16.02,15.73
2017-09-13,'000815,美利云,15.5,15.36
2017-09-12,'000815,美利云,15.42,15.64
2017-09-11,'000815,美利云,16.0,15.0
2017-09-08,'000815,美利云,14.69,13.5
2017-09-07,'000815,美利云,13.35,13.6
2017-09-06,'000815,美利云,13.64,13.53
2017-09-05,'000815,美利云,13.64,12.83
2017-09-04,'000815,美利云,12.88,12.59
2017-09-01,'000815,美利云,12.59,12.49
2017-08-31,'000815,美利云,12.49,12.63
2017-08-30,'000815,美利云,12.51,12.44
2017-08-29,'000815,美利云,12.41,12.47
2017-08-28,'000815,美利云,12.47,12.51
2017-08-25,'000815,美利云,12.51,12.32
2017-08-24,'000815,美利云,12.18,12.17
2017-08-23,'000815,美利云,12.26,12.21
2017-08-22,'000815,美利云,12.25,12.33
2017-08-21,'000815,美利云,12.4,12.55
2017-08-18,'000815,美利云,12.54,12.36
2017-08-17,'000815,美利云,12.46,12.36
2017-08-16,'000815,美利云,12.49,12.05
2017-08-15,'000815,美利云,12.05,11.66
2017-08-14,'000815,美利云,11.59,11.49
2017-08-11,'000815,美利云,11.45,11.5
2017-08-10,'000815,美利云,11.62,11.83
2017-08-09,'000815,美利云,11.87,11.8
2017-08-08,'000815,美利云,11.85,11.66
2017-08-07,'000815,美利云,11.71,11.65
2017-08-04,'000815,美利云,11.69,11.79
2017-08-03,'000815,美利云,11.77,11.66
2017-08-02,'000815,美利云,11.75,11.82
2017-08-01,'000815,美利云,11.9,11.53
2017-07-31,'000815,美利云,11.53,11.36
2017-07-28,'000815,美利云,11.37,11.55
2017-07-27,'000815,美利云,11.61,11.29
2017-07-26,'000815,美利云,11.32,11.5
2017-07-25,'000815,美利云,11.51,11.62
2017-07-24,'000815,美利云,11.7,11.71
2017-07-21,'000815,美利云,11.85,11.85
2017-07-20,'000815,美利云,11.85,11.83
2017-07-19,'000815,美利云,11.83,11.7
2017-07-18,'000815,美利云,11.83,11.4
2017-07-17,'000815,美利云,11.68,12.97
2017-07-14,'000815,美利云,12.98,13.03
2017-07-13,'000815,美利云,13.1,12.94
2017-07-12,'000815,美利云,12.98,13.01
2017-07-11,'000815,美利云,13.0,13.06
2017-07-10,'000815,美利云,13.08,13.24
2017-07-07,'000815,美利云,13.25,13.18
2017-07-06,'000815,美利云,13.15,13.31
2017-07-05,'000815,美利云,13.35,13.15
2017-07-04,'000815,美利云,13.17,13.37
2017-07-03,'000815,美利云,13.42,13.13
2017-06-30,'000815,美利云,13.02,13.15
2017-06-29,'000815,美利云,13.15,13.12
2017-06-28,'000815,美利云,13.1,13.17
2017-06-27,'000815,美利云,13.19,13.15
2017-06-26,'000815,美利云,13.11,13.34
2017-06-23,'000815,美利云,13.04,13.04
2017-06-22,'000815,美利云,13.01,13.59
2017-06-21,'000815,美利云,13.53,13.64
2017-06-20,'000815,美利云,13.63,13.94
2017-06-19,'000815,美利云,13.78,13.69
2017-06-16,'000815,美利云,13.73,13.61
2017-06-15,'000815,美利云,13.62,13.58
2017-06-14,'000815,美利云,13.57,13.67
2017-06-13,'000815,美利云,13.67,13.55
2017-06-12,'000815,美利云,13.55,13.05
2017-06-09,'000815,美利云,13.88,14.3
2017-06-08,'000815,美利云,14.21,13.68
2017-06-07,'000815,美利云,13.66,13.32
2017-06-06,'000815,美利云,13.3,13.25
2017-06-05,'000815,美利云,13.25,13.04
2017-06-02,'000815,美利云,13.06,12.99
2017-06-01,'000815,美利云,13.11,13.13
2017-05-31,'000815,美利云,13.1,13.28
2017-05-26,'000815,美利云,13.14,13.33
2017-05-25,'000815,美利云,13.31,12.72
2017-05-24,'000815,美利云,12.72,12.59
2017-05-23,'000815,美利云,12.73,12.98
2017-05-22,'000815,美利云,13.02,13.15
2017-05-19,'000815,美利云,13.3,13.21
2017-05-18,'000815,美利云,13.3,13.36
2017-05-17,'000815,美利云,13.5,13.46
2017-05-16,'000815,美利云,13.59,13.8
2017-05-15,'000815,美利云,13.62,13.51
2017-05-12,'000815,美利云,13.5,13.36
2017-05-11,'000815,美利云,13.52,13.5
2017-05-10,'000815,美利云,13.59,13.9
2017-05-09,'000815,美利云,14.02,14.26
2017-05-08,'000815,美利云,14.25,14.32
2017-05-05,'000815,美利云,14.56,14.34
2017-05-04,'000815,美利云,14.0,14.25
2017-05-03,'000815,美利云,14.19,14.1
2017-05-02,'000815,美利云,14.1,14.08
2017-04-28,'000815,美利云,14.29,14.04
2017-04-27,'000815,美利云,14.04,14.3
2017-04-26,'000815,美利云,14.21,14.01
2017-04-25,'000815,美利云,14.07,14.39
2017-04-24,'000815,美利云,14.23,14.96
2017-04-21,'000815,美利云,14.95,15.12
2017-04-20,'000815,美利云,14.94,14.49
2017-04-19,'000815,美利云,14.51,15.2
2017-04-18,'000815,美利云,15.12,15.43
2017-04-17,'000815,美利云,15.43,16.07
2017-04-14,'000815,美利云,16.01,16.4
2017-04-13,'000815,美利云,16.29,16.18
2017-04-12,'000815,美利云,16.21,16.45
2017-04-11,'000815,美利云,16.52,16.42
2017-04-10,'000815,美利云,16.42,17.21
2017-04-07,'000815,美利云,17.19,17.2
2017-04-06,'000815,美利云,17.16,17.71
2017-04-05,'000815,美利云,17.6,16.7
2017-03-31,'000815,美利云,16.45,16.95
2017-03-30,'000815,美利云,16.8,17.93
2017-03-29,'000815,美利云,18.03,18.11
2017-03-28,'000815,美利云,18.07,18.21
2017-03-27,'000815,美利云,18.32,18.25
2017-03-24,'000815,美利云,18.26,18.17
2017-03-23,'000815,美利云,18.16,18.26
2017-03-22,'000815,美利云,18.34,18.5
2017-03-21,'000815,美利云,18.59,18.53
2017-03-20,'000815,美利云,18.53,18.67
2017-03-17,'000815,美利云,18.69,18.85
2017-03-16,'000815,美利云,19.11,18.94
2017-03-15,'000815,美利云,19.19,18.44
2017-03-14,'000815,美利云,18.47,18.5
2017-03-13,'000815,美利云,18.5,18.45
2017-03-10,'000815,美利云,18.45,18.75
2017-03-09,'000815,美利云,18.56,18.91
2017-03-08,'000815,美利云,18.95,18.6
2017-03-07,'000815,美利云,18.67,18.48
2017-03-06,'000815,美利云,18.49,18.41
2017-03-03,'000815,美利云,18.45,18.46
2017-03-02,'000815,美利云,18.53,18.58
2017-03-01,'000815,美利云,18.57,18.61
2017-02-28,'000815,美利云,18.53,18.48
2017-02-27,'000815,美利云,18.58,18.86
2017-02-24,'000815,美利云,18.84,18.45
2017-02-23,'000815,美利云,18.44,18.52
2017-02-22,'000815,美利云,18.56,18.4
2017-02-21,'000815,美利云,18.52,18.35
2017-02-20,'000815,美利云,18.52,18.7
2017-02-17,'000815,美利云,18.7,18.57
2017-02-16,'000815,美利云,18.75,18.71
2017-02-15,'000815,美利云,18.79,19.13
2017-02-14,'000815,美利云,19.05,19.16
2017-02-13,'000815,美利云,19.14,19.05
2017-02-10,'000815,美利云,19.09,19.35
2017-02-09,'000815,美利云,19.35,19.21
2017-02-08,'000815,美利云,19.21,19.12
2017-02-07,'000815,美利云,19.13,19.22
2017-02-06,'000815,美利云,19.26,19.23
2017-02-03,'000815,美利云,19.33,19.52
2017-01-26,'000815,美利云,19.5,19.5
2017-01-25,'000815,美利云,19.5,18.99
2017-01-24,'000815,美利云,19.03,19.08
2017-01-23,'000815,美利云,19.15,19.18
2017-01-20,'000815,美利云,19.22,18.75
2017-01-19,'000815,美利云,18.83,18.75
2017-01-18,'000815,美利云,18.76,19.04
2017-01-17,'000815,美利云,19.11,19.25
2017-01-16,'000815,美利云,19.6,19.6
2017-01-13,'000815,美利云,19.6,20.6
2017-01-12,'000815,美利云,20.17,20.41
2017-01-11,'000815,美利云,20.79,19.95
2017-01-10,'000815,美利云,19.95,19.89
2017-01-09,'000815,美利云,19.89,20.12
2017-01-06,'000815,美利云,19.99,20.15
2017-01-05,'000815,美利云,20.19,20.38
2017-01-04,'000815,美利云,20.44,20.48
2017-01-03,'000815,美利云,20.48,20.56
2016-12-30,'000815,美利云,20.55,20.07
2016-12-29,'000815,美利云,19.86,19.79
2016-12-28,'000815,美利云,19.88,20.15
2016-12-27,'000815,美利云,20.16,19.6
2016-12-26,'000815,美利云,19.6,19.91
2016-12-23,'000815,美利云,19.99,20.33
2016-12-22,'000815,美利云,20.15,20.36
2016-12-21,'000815,美利云,20.35,20.37
2016-12-20,'000815,美利云,20.22,20.29
2016-12-19,'000815,美利云,20.11,20.48
2016-12-16,'000815,美利云,20.4,19.99
2016-12-15,'000815,美利云,19.95,19.5
2016-12-14,'000815,美利云,19.39,19.96
2016-12-13,'000815,美利云,19.96,20.0
2016-12-12,'000815,美利云,20.0,20.97
2016-12-09,'000815,美利云,20.96,21.0
2016-12-08,'000815,美利云,21.05,21.44
2016-12-07,'000815,美利云,21.44,21.27
2016-12-06,'000815,美利云,21.26,20.88
2016-12-05,'000815,美利云,20.88,21.06
2016-12-02,'000815,美利云,21.59,22.5
2016-12-01,'000815,美利云,22.42,22.5
2016-11-30,'000815,美利云,22.4,22.88
2016-11-29,'000815,美利云,22.29,22.63
2016-11-28,'000815,美利云,22.67,22.66
2016-11-25,'000815,美利云,22.69,22.7
2016-11-24,'000815,美利云,22.69,22.62
2016-11-23,'000815,美利云,22.63,23.08
2016-11-22,'000815,美利云,23.08,23.07
2016-11-21,'000815,美利云,23.07,23.17
2016-11-18,'000815,美利云,23.05,23.01
2016-11-17,'000815,美利云,23.02,23.2
2016-11-16,'000815,美利云,23.25,23.25
2016-11-15,'000815,美利云,23.25,23.28
2016-11-14,'000815,美利云,23.27,23.46
2016-11-11,'000815,美利云,23.5,23.63
2016-11-10,'000815,美利云,23.63,23.5
2016-11-09,'000815,美利云,23.33,23.47
2016-11-08,'000815,美利云,23.68,23.7
2016-11-07,'000815,美利云,23.62,23.2
2016-11-04,'000815,美利云,23.14,23.49
2016-11-03,'000815,美利云,23.49,23.38
2016-11-02,'000815,美利云,23.5,24.2
2016-11-01,'000815,美利云,24.17,24.2
2016-10-31,'000815,美利云,24.18,24.98
2016-10-28,'000815,美利云,25.27,25.3
2016-10-27,'000815,美利云,25.54,25.55
2016-10-26,'000815,美利云,25.52,25.79
2016-10-25,'000815,美利云,25.64,24.01
2016-10-24,'000815,美利云,24.05,24.14
2016-10-21,'000815,美利云,24.05,24.34
2016-10-20,'000815,美利云,24.34,24.8
2016-10-19,'000815,美利云,24.82,23.94
2016-10-18,'000815,美利云,24.02,23.9
2016-10-17,'000815,美利云,23.9,23.59
2016-10-14,'000815,美利云,23.58,22.99
2016-10-13,'000815,美利云,22.96,22.9
2016-10-12,'000815,美利云,22.9,23.09
2016-10-11,'000815,美利云,22.36,22.2
2016-10-10,'000815,美利云,22.2,22.1
2016-09-30,'000815,美利云,21.98,21.7
2016-09-29,'000815,美利云,21.91,21.95
2016-09-28,'000815,美利云,21.95,22.2
2016-09-27,'000815,美利云,22.1,22.2
2016-09-26,'000815,美利云,22.15,22.68
2016-09-23,'000815,美利云,22.63,22.73
2016-09-22,'000815,美利云,22.73,22.89
2016-09-21,'000815,美利云,22.68,22.37
2016-09-20,'000815,美利云,22.37,22.68
2016-09-19,'000815,美利云,22.63,22.49
2016-09-14,'000815,美利云,22.35,22.63
2016-09-13,'000815,美利云,22.65,22.98
2016-09-12,'000815,美利云,22.6,22.73
2016-09-09,'000815,美利云,23.24,23.5
2016-09-08,'000815,美利云,23.5,23.02
2016-09-07,'000815,美利云,23.1,22.85
2016-09-06,'000815,美利云,22.83,22.48
2016-09-05,'000815,美利云,22.56,22.41
2016-09-02,'000815,美利云,22.2,22.43
2016-09-01,'000815,美利云,22.5,23.01
2016-08-31,'000815,美利云,23.0,22.83
2016-08-30,'000815,美利云,22.62,22.49
2016-08-29,'000815,美利云,22.53,22.55
2016-08-26,'000815,美利云,22.71,22.82
2016-08-25,'000815,美利云,22.82,22.65
2016-08-24,'000815,美利云,22.75,22.58
2016-08-23,'000815,美利云,22.45,22.61
2016-08-22,'000815,美利云,22.61,23.29
2016-08-19,'000815,美利云,23.29,23.25
2016-08-18,'000815,美利云,23.24,23.45
2016-08-17,'000815,美利云,23.68,22.72
2016-08-16,'000815,美利云,22.72,22.7
2016-08-15,'000815,美利云,22.62,22.34
2016-08-12,'000815,美利云,22.36,22.19
2016-08-11,'000815,美利云,22.17,22.71
2016-08-10,'000815,美利云,22.7,21.65
2016-08-09,'000815,美利云,21.73,21.8
2016-08-08,'000815,美利云,21.9,21.79
2016-08-05,'000815,美利云,21.97,22.59
2016-08-04,'000815,美利云,22.57,22.3
2016-08-03,'000815,美利云,22.27,22.4
2016-08-02,'000815,美利云,22.56,22.45
2016-08-01,'000815,美利纸业,22.4,21.66
2016-07-29,'000815,美利纸业,21.62,21.57
2016-07-28,'000815,美利纸业,21.63,22.12
2016-07-27,'000815,美利纸业,22.3,23.0
2016-07-26,'000815,美利纸业,23.09,22.4
2016-07-25,'000815,美利纸业,22.49,22.5
2016-07-22,'000815,美利纸业,22.2,22.68
2016-07-21,'000815,美利纸业,22.8,22.48
2016-07-20,'000815,美利纸业,22.7,22.2
