日期,股票代码,名称,收盘价,开盘价
2019-01-11,'000011,深物业A,9.73,9.59
2019-01-10,'000011,深物业A,9.54,9.73
2019-01-09,'000011,深物业A,9.73,9.77
2019-01-08,'000011,深物业A,9.74,9.71
2019-01-07,'000011,深物业A,9.81,9.69
2019-01-04,'000011,深物业A,9.56,9.26
2019-01-03,'000011,深物业A,9.4,9.31
2019-01-02,'000011,深物业A,9.33,9.2
2018-12-28,'000011,深物业A,9.18,9.29
2018-12-27,'000011,深物业A,9.15,9.65
2018-12-26,'000011,深物业A,9.49,9.64
2018-12-25,'000011,深物业A,9.54,9.72
2018-12-24,'000011,深物业A,9.8,9.84
2018-12-21,'000011,深物业A,9.8,9.97
2018-12-20,'000011,深物业A,9.98,9.95
2018-12-19,'000011,深物业A,10.03,10.23
2018-12-18,'000011,深物业A,10.23,10.65
2018-12-17,'000011,深物业A,10.8,10.61
2018-12-14,'000011,深物业A,10.68,10.92
2018-12-13,'000011,深物业A,11.0,11.21
2018-12-12,'000011,深物业A,11.1,10.82
2018-12-11,'000011,深物业A,10.91,10.43
2018-12-10,'000011,深物业A,10.41,10.5
2018-12-07,'000011,深物业A,10.58,10.53
2018-12-06,'000011,深物业A,10.54,10.22
2018-12-05,'000011,深物业A,10.32,10.0
2018-12-04,'000011,深物业A,10.24,9.96
2018-12-03,'000011,深物业A,10.17,10.06
2018-11-30,'000011,深物业A,9.76,9.48
2018-11-29,'000011,深物业A,9.59,9.92
2018-11-28,'000011,深物业A,9.84,9.87
2018-11-27,'000011,深物业A,9.87,9.84
2018-11-26,'000011,深物业A,9.77,9.69
2018-11-23,'000011,深物业A,9.78,10.2
2018-11-22,'000011,深物业A,10.32,10.5
2018-11-21,'000011,深物业A,10.61,10.14
2018-11-20,'000011,深物业A,10.25,10.79
2018-11-19,'000011,深物业A,11.03,10.3
2018-11-16,'000011,深物业A,10.03,9.68
2018-11-15,'000011,深物业A,9.67,9.39
2018-11-14,'000011,深物业A,9.49,9.37
2018-11-13,'000011,深物业A,9.4,9.13
2018-11-12,'000011,深物业A,9.22,8.83
2018-11-09,'000011,深物业A,8.95,9.17
2018-11-08,'000011,深物业A,9.14,9.09
2018-11-07,'000011,深物业A,9.06,9.22
2018-11-06,'000011,深物业A,9.27,9.17
2018-11-05,'000011,深物业A,9.18,9.02
2018-11-02,'000011,深物业A,9.06,9.0
2018-11-01,'000011,深物业A,8.86,8.9
2018-10-31,'000011,深物业A,8.9,8.78
2018-10-30,'000011,深物业A,8.8,8.72
2018-10-29,'000011,深物业A,8.73,8.95
2018-10-26,'000011,深物业A,8.93,8.84
2018-10-25,'000011,深物业A,8.72,8.63
2018-10-24,'000011,深物业A,9.02,8.82
2018-10-23,'000011,深物业A,9.0,9.1
2018-10-22,'000011,深物业A,9.09,8.73
2018-10-19,'000011,深物业A,8.65,8.16
2018-10-18,'000011,深物业A,8.44,8.22
2018-10-17,'000011,深物业A,8.37,8.59
2018-10-16,'000011,深物业A,8.46,8.99
2018-10-15,'000011,深物业A,8.96,9.55
