日期,股票代码,名称,收盘价,开盘价
2019-01-11,'600519,贵州茅台,635.88,625.0
2019-01-10,'600519,贵州茅台,618.77,617.13
2019-01-09,'600519,贵州茅台,616.12,609.99
2019-01-08,'600519,贵州茅台,604.79,605.5
2019-01-07,'600519,贵州茅台,605.49,608.0
2019-01-04,'600519,贵州茅台,602.0,587.28
2019-01-03,'600519,贵州茅台,590.0,599.97
2019-01-02,'600519,贵州茅台,598.98,609.98
2018-12-28,'600519,贵州茅台,590.01,563.3
2018-12-27,'600519,贵州茅台,563.0,570.0
2018-12-26,'600519,贵州茅台,560.08,563.81
2018-12-25,'600519,贵州茅台,565.79,562.22
2018-12-24,'600519,贵州茅台,568.0,563.5
2018-12-21,'600519,贵州茅台,567.41,571.0
2018-12-20,'600519,贵州茅台,574.5,576.22
2018-12-19,'600519,贵州茅台,577.8,589.0
2018-12-18,'600519,贵州茅台,590.94,585.88
2018-12-17,'600519,贵州茅台,590.52,592.57
2018-12-14,'600519,贵州茅台,592.96,598.01
2018-12-13,'600519,贵州茅台,601.75,590.0
2018-12-12,'600519,贵州茅台,589.0,588.79
2018-12-11,'600519,贵州茅台,582.99,577.0
2018-12-10,'600519,贵州茅台,577.23,576.0
2018-12-07,'600519,贵州茅台,587.0,595.6
2018-12-06,'600519,贵州茅台,591.8,600.0
2018-12-05,'600519,贵州茅台,610.1,597.5
2018-12-04,'600519,贵州茅台,602.23,602.99
2018-12-03,'600519,贵州茅台,601.2,589.0
2018-11-30,'600519,贵州茅台,565.0,557.0
2018-11-29,'600519,贵州茅台,551.6,566.03
2018-11-28,'600519,贵州茅台,557.0,550.85
2018-11-27,'600519,贵州茅台,548.1,552.0
2018-11-26,'600519,贵州茅台,552.11,558.0
2018-11-23,'600519,贵州茅台,556.9,564.0
2018-11-22,'600519,贵州茅台,564.5,565.15
2018-11-21,'600519,贵州茅台,564.7,554.0
2018-11-20,'600519,贵州茅台,561.6,565.0
2018-11-19,'600519,贵州茅台,569.02,560.3
2018-11-16,'600519,贵州茅台,560.0,561.0
2018-11-15,'600519,贵州茅台,559.7,558.8
2018-11-14,'600519,贵州茅台,555.1,569.96
2018-11-13,'600519,贵州茅台,570.0,546.12
2018-11-12,'600519,贵州茅台,552.0,553.0
2018-11-09,'600519,贵州茅台,562.0,567.22
2018-11-08,'600519,贵州茅台,570.34,574.0
2018-11-07,'600519,贵州茅台,566.4,569.0
2018-11-06,'600519,贵州茅台,566.0,574.0
2018-11-05,'600519,贵州茅台,575.8,593.0
2018-11-02,'600519,贵州茅台,599.9,585.0
2018-11-01,'600519,贵州茅台,563.0,555.0
2018-10-31,'600519,贵州茅台,548.9,527.0
2018-10-30,'600519,贵州茅台,524.0,510.0
2018-10-29,'600519,贵州茅台,549.09,549.09
2018-10-26,'600519,贵州茅台,610.1,619.0
2018-10-25,'600519,贵州茅台,619.0,620.0
2018-10-24,'600519,贵州茅台,636.99,628.11
2018-10-23,'600519,贵州茅台,641.74,689.0
2018-10-22,'600519,贵州茅台,693.0,675.0
2018-10-19,'600519,贵州茅台,670.0,638.0
2018-10-18,'600519,贵州茅台,645.94,660.0
2018-10-17,'600519,贵州茅台,665.72,675.0
2018-10-16,'600519,贵州茅台,667.14,665.98
2018-10-15,'600519,贵州茅台,666.9,669.49
2018-10-12,'600519,贵州茅台,668.0,651.0
2018-10-11,'600519,贵州茅台,644.99,635.01
2018-10-10,'600519,贵州茅台,670.92,697.26
2018-10-09,'600519,贵州茅台,695.0,686.9
2018-10-08,'600519,贵州茅台,686.15,715.41
2018-09-28,'600519,贵州茅台,730.0,726.7
2018-09-27,'600519,贵州茅台,724.0,727.5
2018-09-26,'600519,贵州茅台,724.93,702.1
2018-09-25,'600519,贵州茅台,697.02,695.0
2018-09-21,'600519,贵州茅台,700.01,682.0
2018-09-20,'600519,贵州茅台,678.55,685.2
2018-09-19,'600519,贵州茅台,681.42,666.58
2018-09-18,'600519,贵州茅台,666.7,643.0
2018-09-17,'600519,贵州茅台,645.81,645.0
2018-09-14,'600519,贵州茅台,642.9,633.98
2018-09-13,'600519,贵州茅台,631.98,638.0
2018-09-12,'600519,贵州茅台,630.0,643.0
2018-09-11,'600519,贵州茅台,646.0,645.57
2018-09-10,'600519,贵州茅台,644.8,652.2
2018-09-07,'600519,贵州茅台,650.97,645.5
2018-09-06,'600519,贵州茅台,644.0,652.0
2018-09-05,'600519,贵州茅台,657.79,675.0
2018-09-04,'600519,贵州茅台,675.04,666.8
2018-09-03,'600519,贵州茅台,666.21,652.0
2018-08-31,'600519,贵州茅台,659.19,676.25
2018-08-30,'600519,贵州茅台,680.4,688.21
2018-08-29,'600519,贵州茅台,685.85,682.0
2018-08-28,'600519,贵州茅台,681.0,693.0
2018-08-27,'600519,贵州茅台,687.3,662.0
