日期,股票代码,名称,收盘价,开盘价
2018-05-10,'000698,沈阳化工,5.02,5.0
2018-05-09,'000698,沈阳化工,4.98,4.99
2018-05-08,'000698,沈阳化工,4.98,4.98
2018-05-07,'000698,沈阳化工,4.98,4.9
2018-05-04,'000698,沈阳化工,4.91,4.86
2018-05-03,'000698,沈阳化工,4.87,4.83
2018-05-02,'000698,沈阳化工,4.84,4.83
2018-04-27,'000698,沈阳化工,4.84,4.82
2018-04-26,'000698,沈阳化工,4.81,4.91
2018-04-25,'000698,沈阳化工,4.9,4.89
2018-04-24,'000698,沈阳化工,4.91,4.84
2018-04-23,'000698,沈阳化工,4.84,4.91
2018-04-20,'000698,沈阳化工,4.9,5.05
2018-04-19,'000698,沈阳化工,5.05,5.04
2018-04-18,'000698,沈阳化工,5.07,5.05
2018-04-17,'000698,沈阳化工,5.03,5.16
2018-04-16,'000698,沈阳化工,5.15,5.19
2018-04-13,'000698,沈阳化工,5.23,5.28
2018-04-12,'000698,沈阳化工,5.25,5.24
2018-04-11,'000698,沈阳化工,5.39,5.4
2018-04-10,'000698,沈阳化工,5.39,5.33
2018-04-09,'000698,沈阳化工,5.34,5.4
2018-04-04,'000698,沈阳化工,5.36,5.36
2018-04-03,'000698,沈阳化工,5.35,5.38
2018-04-02,'000698,沈阳化工,5.45,5.51
2018-03-30,'000698,沈阳化工,5.54,5.56
2018-03-29,'000698,沈阳化工,5.63,5.61
2018-03-28,'000698,沈阳化工,5.58,5.56
2018-03-27,'000698,沈阳化工,5.71,5.88
2018-03-26,'000698,沈阳化工,5.54,5.34
2018-03-23,'000698,沈阳化工,5.29,5.53
2018-03-22,'000698,沈阳化工,5.62,5.5
2018-03-21,'000698,沈阳化工,5.52,5.49
2018-03-20,'000698,沈阳化工,5.47,5.47
2018-03-19,'000698,沈阳化工,5.49,5.57
2018-03-16,'000698,沈阳化工,5.54,5.52
2018-03-15,'000698,沈阳化工,5.53,5.57
2018-03-14,'000698,沈阳化工,5.57,5.61
2018-03-13,'000698,沈阳化工,5.64,5.65
2018-03-12,'000698,沈阳化工,5.65,5.63
2018-03-09,'000698,沈阳化工,5.61,5.55
2018-03-08,'000698,沈阳化工,5.55,5.5
2018-03-07,'000698,沈阳化工,5.51,5.55
2018-03-06,'000698,沈阳化工,5.56,5.48
2018-03-05,'000698,沈阳化工,5.46,5.49
2018-03-02,'000698,沈阳化工,5.48,5.5
2018-03-01,'000698,沈阳化工,5.53,5.46
2018-02-28,'000698,沈阳化工,5.48,5.46
2018-02-27,'000698,沈阳化工,5.47,5.51
2018-02-26,'000698,沈阳化工,5.51,5.47
2018-02-23,'000698,沈阳化工,5.45,5.42
2018-02-22,'000698,沈阳化工,5.42,5.39
2018-02-14,'000698,沈阳化工,5.34,5.34
2018-02-13,'000698,沈阳化工,5.34,5.33
2018-02-12,'000698,沈阳化工,5.32,5.29
2018-02-09,'000698,沈阳化工,5.25,5.4
2018-02-08,'000698,沈阳化工,5.45,5.44
2018-02-07,'000698,沈阳化工,5.41,5.41
2018-02-06,'000698,沈阳化工,5.36,5.52
2018-02-05,'000698,沈阳化工,5.62,5.57
2018-02-02,'000698,沈阳化工,5.54,5.59
2018-02-01,'000698,沈阳化工,5.59,5.85
2018-01-31,'000698,沈阳化工,5.85,5.95
2018-01-30,'000698,沈阳化工,5.96,5.94
2018-01-29,'000698,沈阳化工,5.95,6.07
2018-01-26,'000698,沈阳化工,6.07,6.04
2018-01-25,'000698,沈阳化工,6.05,5.97
2018-01-24,'000698,沈阳化工,5.95,5.93
2018-01-23,'000698,沈阳化工,5.92,5.93
2018-01-22,'000698,沈阳化工,5.9,5.85
2018-01-19,'000698,沈阳化工,5.86,5.9
2018-01-18,'000698,沈阳化工,5.91,5.82
2018-01-17,'000698,沈阳化工,5.84,5.85
2018-01-16,'000698,沈阳化工,5.85,5.83
2018-01-15,'000698,沈阳化工,5.81,6.08
2018-01-12,'000698,沈阳化工,6.08,6.14
2018-01-11,'000698,沈阳化工,6.14,6.13
2018-01-10,'000698,沈阳化工,6.12,6.19
2018-01-09,'000698,沈阳化工,6.15,6.25
2018-01-08,'000698,沈阳化工,6.22,6.25
2018-01-05,'000698,沈阳化工,6.27,6.17
2018-01-04,'000698,沈阳化工,6.21,6.11
2018-01-03,'000698,沈阳化工,6.04,6.02
2018-01-02,'000698,沈阳化工,6.03,5.89
2017-12-29,'000698,沈阳化工,5.91,5.91
2017-12-28,'000698,沈阳化工,5.9,5.87
2017-12-27,'000698,沈阳化工,5.87,5.83
2017-12-26,'000698,沈阳化工,5.82,5.8
2017-12-25,'000698,沈阳化工,5.81,5.85
2017-12-22,'000698,沈阳化工,5.82,5.76
2017-12-21,'000698,沈阳化工,5.75,5.77
2017-12-20,'000698,沈阳化工,5.76,5.85
2017-12-19,'000698,沈阳化工,5.86,5.82
2017-12-18,'000698,沈阳化工,5.8,5.76
2017-12-15,'000698,沈阳化工,5.75,5.79
2017-12-14,'000698,沈阳化工,5.79,5.81
2017-12-13,'000698,沈阳化工,5.81,5.77
2017-12-12,'000698,沈阳化工,5.79,5.79
2017-12-11,'000698,沈阳化工,5.79,5.77
2017-12-08,'000698,沈阳化工,5.76,5.72
2017-12-07,'000698,沈阳化工,5.71,5.78
2017-12-06,'000698,沈阳化工,5.76,5.66
2017-12-05,'000698,沈阳化工,5.73,5.86
2017-12-04,'000698,沈阳化工,5.87,5.86
2017-12-01,'000698,沈阳化工,5.88,5.82
2017-11-30,'000698,沈阳化工,5.81,5.85
2017-11-29,'000698,沈阳化工,5.84,5.82
2017-11-28,'000698,沈阳化工,5.78,5.74
2017-11-27,'000698,沈阳化工,5.7,5.7
2017-11-24,'000698,沈阳化工,5.78,5.76
2017-11-23,'000698,沈阳化工,5.76,5.93
2017-11-22,'000698,沈阳化工,5.91,5.88
2017-11-21,'000698,沈阳化工,5.89,5.93
2017-11-20,'000698,沈阳化工,5.96,6.0
2017-11-17,'000698,沈阳化工,6.01,6.21
2017-11-16,'000698,沈阳化工,6.2,6.23
2017-11-15,'000698,沈阳化工,6.27,6.11
2017-11-14,'000698,沈阳化工,6.08,6.19
2017-11-13,'000698,沈阳化工,6.19,6.17
2017-11-10,'000698,沈阳化工,6.19,6.28
2017-11-09,'000698,沈阳化工,6.24,6.19
2017-11-08,'000698,沈阳化工,6.2,6.2
2017-11-07,'000698,沈阳化工,6.19,6.15
2017-11-06,'000698,沈阳化工,6.13,6.09
2017-11-03,'000698,沈阳化工,6.09,6.15
2017-11-02,'000698,沈阳化工,6.15,6.23
2017-11-01,'000698,沈阳化工,6.21,6.23
2017-10-31,'000698,沈阳化工,6.23,6.19
2017-10-30,'000698,沈阳化工,6.19,6.34
2017-10-27,'000698,沈阳化工,6.33,6.43
2017-10-26,'000698,沈阳化工,6.44,6.45
2017-10-25,'000698,沈阳化工,6.45,6.42
2017-10-24,'000698,沈阳化工,6.41,6.38
2017-10-23,'000698,沈阳化工,6.39,6.4
2017-10-20,'000698,沈阳化工,6.4,6.29
2017-10-19,'000698,沈阳化工,6.29,6.48
2017-10-18,'000698,沈阳化工,6.42,6.5
2017-10-17,'000698,沈阳化工,6.53,6.54
2017-10-16,'000698,沈阳化工,6.53,6.72
2017-10-13,'000698,沈阳化工,6.72,6.73
2017-10-12,'000698,沈阳化工,6.71,6.78
2017-10-11,'000698,沈阳化工,6.78,6.79
2017-10-10,'000698,沈阳化工,6.8,6.69
2017-10-09,'000698,沈阳化工,6.71,6.7
2017-09-29,'000698,沈阳化工,6.64,6.63
2017-09-28,'000698,沈阳化工,6.63,6.62
2017-09-27,'000698,沈阳化工,6.61,6.62
2017-09-26,'000698,沈阳化工,6.6,6.54
2017-09-25,'000698,沈阳化工,6.55,6.62
2017-09-22,'000698,沈阳化工,6.61,6.74
2017-09-21,'000698,沈阳化工,6.73,6.85
2017-09-20,'000698,沈阳化工,6.84,6.86
2017-09-19,'000698,沈阳化工,6.85,6.93
2017-09-18,'000698,沈阳化工,6.93,6.9
2017-09-15,'000698,沈阳化工,6.92,7.0
2017-09-14,'000698,沈阳化工,6.99,6.93
2017-09-13,'000698,沈阳化工,6.93,6.95
2017-09-12,'000698,沈阳化工,6.96,6.97
2017-09-11,'000698,沈阳化工,6.97,6.91
2017-09-08,'000698,沈阳化工,6.93,7.02
2017-09-07,'000698,沈阳化工,7.02,7.05
2017-09-06,'000698,沈阳化工,7.05,7.07
2017-09-05,'000698,沈阳化工,7.13,6.95
2017-09-04,'000698,沈阳化工,6.96,7.0
2017-09-01,'000698,沈阳化工,7.02,7.0
2017-08-31,'000698,沈阳化工,7.05,6.89
2017-08-30,'000698,沈阳化工,6.9,6.76
2017-08-29,'000698,沈阳化工,6.77,6.88
2017-08-28,'000698,沈阳化工,6.89,6.83
2017-08-25,'000698,沈阳化工,6.94,6.84
2017-08-24,'000698,沈阳化工,6.84,7.0
2017-08-23,'000698,沈阳化工,7.03,7.1
2017-08-22,'000698,沈阳化工,7.1,7.01
2017-08-21,'000698,沈阳化工,7.01,6.96
2017-08-18,'000698,沈阳化工,6.95,6.96
2017-08-17,'000698,沈阳化工,6.99,6.95
2017-08-16,'000698,沈阳化工,6.88,6.94
2017-08-15,'000698,沈阳化工,6.98,6.9
2017-08-14,'000698,沈阳化工,6.9,6.77
2017-08-11,'000698,沈阳化工,6.76,7.05
2017-08-10,'000698,沈阳化工,7.12,7.28
2017-08-09,'000698,沈阳化工,7.33,7.17
2017-08-08,'000698,沈阳化工,7.12,7.17
2017-08-07,'000698,沈阳化工,7.16,7.2
2017-08-04,'000698,沈阳化工,7.18,7.18
2017-08-03,'000698,沈阳化工,7.19,7.1
2017-08-02,'000698,沈阳化工,7.14,7.19
2017-08-01,'000698,沈阳化工,7.19,7.4
2017-07-31,'000698,沈阳化工,7.39,7.17
2017-07-28,'000698,沈阳化工,7.18,7.14
2017-07-27,'000698,沈阳化工,7.2,7.18
2017-07-26,'000698,沈阳化工,7.25,6.99
2017-07-25,'000698,沈阳化工,6.99,7.05
2017-07-24,'000698,沈阳化工,7.08,6.81
2017-07-21,'000698,沈阳化工,6.83,6.73
2017-07-20,'000698,沈阳化工,6.79,6.64
2017-07-19,'000698,沈阳化工,6.63,6.33
2017-07-18,'000698,沈阳化工,6.38,6.19
2017-07-17,'000698,沈阳化工,6.24,6.71
2017-07-14,'000698,沈阳化工,6.72,6.8
2017-07-13,'000698,沈阳化工,6.82,6.74
2017-07-12,'000698,沈阳化工,6.76,6.72
2017-07-11,'000698,沈阳化工,6.73,6.88
2017-07-10,'000698,沈阳化工,6.89,6.87
2017-07-07,'000698,沈阳化工,6.88,6.79
2017-07-06,'000698,沈阳化工,6.83,6.66
2017-07-05,'000698,沈阳化工,6.68,6.57
2017-07-04,'000698,沈阳化工,6.6,6.56
2017-07-03,'000698,沈阳化工,6.59,6.53
2017-06-30,'000698,沈阳化工,6.53,6.54
2017-06-29,'000698,沈阳化工,6.54,6.36
2017-06-28,'000698,沈阳化工,6.34,6.4
2017-06-27,'000698,沈阳化工,6.42,6.4
2017-06-26,'000698,沈阳化工,6.39,6.28
2017-06-23,'000698,沈阳化工,6.31,6.34
2017-06-22,'000698,沈阳化工,6.33,6.49
2017-06-21,'000698,沈阳化工,6.49,6.4
2017-06-20,'000698,沈阳化工,6.4,6.4
2017-06-19,'000698,沈阳化工,6.46,6.41
2017-06-16,'000698,沈阳化工,6.42,6.39
2017-06-15,'000698,沈阳化工,6.41,6.35
2017-06-14,'000698,沈阳化工,6.37,6.35
2017-06-13,'000698,沈阳化工,6.36,6.29
2017-06-12,'000698,沈阳化工,6.28,6.29
2017-06-09,'000698,沈阳化工,6.32,6.31
2017-06-08,'000698,沈阳化工,6.35,6.28
2017-06-07,'000698,沈阳化工,6.31,6.16
2017-06-06,'000698,沈阳化工,6.18,6.11
2017-06-05,'000698,沈阳化工,6.1,6.1
2017-06-02,'000698,沈阳化工,6.09,6.03
2017-06-01,'000698,沈阳化工,6.05,6.23
2017-05-31,'000698,沈阳化工,6.25,6.33
2017-05-26,'000698,沈阳化工,6.27,6.42
2017-05-25,'000698,沈阳化工,6.51,6.4
2017-05-24,'000698,沈阳化工,6.4,6.4
2017-05-23,'000698,沈阳化工,6.4,6.61
2017-05-22,'000698,沈阳化工,6.63,6.79
2017-05-19,'000698,沈阳化工,6.78,6.74
2017-05-18,'000698,沈阳化工,6.71,6.74
2017-05-17,'000698,沈阳化工,6.82,6.71
2017-05-16,'000698,沈阳化工,6.74,6.6
2017-05-15,'000698,沈阳化工,6.61,6.72
2017-05-12,'000698,沈阳化工,6.68,6.69
2017-05-11,'000698,沈阳化工,6.75,6.8
2017-05-10,'000698,沈阳化工,6.81,6.96
2017-05-09,'000698,沈阳化工,6.99,6.76
2017-05-08,'000698,沈阳化工,6.78,6.83
2017-05-05,'000698,沈阳化工,6.83,6.91
2017-05-04,'000698,沈阳化工,6.91,6.97
2017-05-03,'000698,沈阳化工,6.97,7.06
2017-05-02,'000698,沈阳化工,7.05,7.06
2017-04-28,'000698,沈阳化工,7.07,6.99
2017-04-27,'000698,沈阳化工,7.04,6.92
2017-04-26,'000698,沈阳化工,6.92,6.87
2017-04-25,'000698,沈阳化工,6.85,6.86
2017-04-24,'000698,沈阳化工,6.83,7.15
2017-04-21,'000698,沈阳化工,7.2,7.24
2017-04-20,'000698,沈阳化工,7.19,7.34
2017-04-19,'000698,沈阳化工,7.35,7.5
2017-04-18,'000698,沈阳化工,7.52,7.71
2017-04-17,'000698,沈阳化工,7.7,7.69
2017-04-14,'000698,沈阳化工,7.72,7.9
2017-04-13,'000698,沈阳化工,7.91,7.8
2017-04-12,'000698,沈阳化工,7.82,7.9
2017-04-11,'000698,沈阳化工,7.91,7.78
2017-04-10,'000698,沈阳化工,7.78,7.88
2017-04-07,'000698,沈阳化工,7.9,7.9
2017-04-06,'000698,沈阳化工,7.89,7.98
2017-04-05,'000698,沈阳化工,7.97,7.82
2017-03-31,'000698,沈阳化工,7.85,7.76
2017-03-30,'000698,沈阳化工,7.77,8.0
2017-03-29,'000698,沈阳化工,8.02,8.2
2017-03-28,'000698,沈阳化工,8.18,8.15
2017-03-27,'000698,沈阳化工,8.16,8.15
2017-03-24,'000698,沈阳化工,8.11,8.08
2017-03-23,'000698,沈阳化工,8.08,8.18
2017-03-22,'000698,沈阳化工,8.17,8.22
2017-03-21,'000698,沈阳化工,8.28,8.32
2017-03-20,'000698,沈阳化工,8.37,8.27
2017-03-17,'000698,沈阳化工,8.28,8.4
2017-03-16,'000698,沈阳化工,8.39,8.25
2017-03-15,'000698,沈阳化工,8.22,8.23
2017-03-14,'000698,沈阳化工,8.25,8.22
2017-03-13,'000698,沈阳化工,8.25,8.1
2017-03-10,'000698,沈阳化工,8.08,8.07
2017-03-09,'000698,沈阳化工,8.09,8.13
2017-03-08,'000698,沈阳化工,8.17,8.31
2017-03-07,'000698,沈阳化工,8.33,8.3
2017-03-06,'000698,沈阳化工,8.33,8.26
2017-03-03,'000698,沈阳化工,8.27,8.4
2017-03-02,'000698,沈阳化工,8.51,8.55
2017-03-01,'000698,沈阳化工,8.49,8.51
2017-02-28,'000698,沈阳化工,8.53,8.46
2017-02-27,'000698,沈阳化工,8.46,8.64
2017-02-24,'000698,沈阳化工,8.68,8.68
2017-02-23,'000698,沈阳化工,8.77,8.62
2017-02-22,'000698,沈阳化工,8.69,8.37
2017-02-21,'000698,沈阳化工,8.38,8.35
2017-02-20,'000698,沈阳化工,8.36,8.13
2017-02-17,'000698,沈阳化工,8.13,8.32
2017-02-16,'000698,沈阳化工,8.34,8.18
2017-02-15,'000698,沈阳化工,8.23,8.33
2017-02-14,'000698,沈阳化工,8.32,8.39
2017-02-13,'000698,沈阳化工,8.36,8.05
2017-02-10,'000698,沈阳化工,8.05,8.17
2017-02-09,'000698,沈阳化工,8.14,8.1
2017-02-08,'000698,沈阳化工,8.12,8.1
2017-02-07,'000698,沈阳化工,8.09,8.1
2017-02-06,'000698,沈阳化工,8.14,7.92
2017-02-03,'000698,沈阳化工,7.93,8.02
2017-01-26,'000698,沈阳化工,8.0,8.06
2017-01-25,'000698,沈阳化工,8.04,8.01
2017-01-24,'000698,沈阳化工,8.02,7.87
2017-01-23,'000698,沈阳化工,7.94,7.9
2017-01-20,'000698,沈阳化工,7.94,7.6
2017-01-19,'000698,沈阳化工,7.69,7.74
2017-01-18,'000698,沈阳化工,7.53,7.49
2017-01-17,'000698,沈阳化工,7.51,7.35
2017-01-16,'000698,沈阳化工,7.4,7.63
2017-01-13,'000698,沈阳化工,7.64,7.8
2017-01-12,'000698,沈阳化工,7.78,7.88
2017-01-11,'000698,沈阳化工,7.87,8.1
2017-01-10,'000698,沈阳化工,8.12,8.25
2017-01-09,'000698,沈阳化工,8.3,8.06
2017-01-06,'000698,沈阳化工,8.11,8.1
2017-01-05,'000698,沈阳化工,8.15,8.05
2017-01-04,'000698,沈阳化工,8.04,7.88
2017-01-03,'000698,沈阳化工,7.89,7.9
2016-12-30,'000698,沈阳化工,7.89,7.77
2016-12-29,'000698,沈阳化工,7.77,7.76
2016-12-28,'000698,沈阳化工,7.79,7.87
2016-12-27,'000698,沈阳化工,7.92,7.95
2016-12-26,'000698,沈阳化工,8.0,7.48
2016-12-23,'000698,沈阳化工,7.53,7.7
2016-12-22,'000698,沈阳化工,7.77,7.56
2016-12-21,'000698,沈阳化工,7.61,7.54
2016-12-20,'000698,沈阳化工,7.56,7.55
2016-12-19,'000698,沈阳化工,7.53,7.48
2016-12-16,'000698,沈阳化工,7.51,7.22
2016-12-15,'000698,沈阳化工,7.21,7.11
2016-12-14,'000698,沈阳化工,7.21,7.02
2016-12-13,'000698,沈阳化工,7.01,6.98
2016-12-12,'000698,沈阳化工,7.0,7.36
2016-12-09,'000698,沈阳化工,7.39,7.37
2016-12-08,'000698,沈阳化工,7.39,7.38
2016-12-07,'000698,沈阳化工,7.37,7.32
2016-12-06,'000698,沈阳化工,7.33,7.26
2016-12-05,'000698,沈阳化工,7.23,7.19
2016-12-02,'000698,沈阳化工,7.24,7.38
2016-12-01,'000698,沈阳化工,7.38,7.35
2016-11-30,'000698,沈阳化工,7.32,7.41
2016-11-29,'000698,沈阳化工,7.42,7.54
2016-11-28,'000698,沈阳化工,7.57,7.53
2016-11-25,'000698,沈阳化工,7.53,7.46
2016-11-24,'000698,沈阳化工,7.46,7.46
2016-11-23,'000698,沈阳化工,7.49,7.59
2016-11-22,'000698,沈阳化工,7.59,7.5
2016-11-21,'000698,沈阳化工,7.5,7.48
2016-11-18,'000698,沈阳化工,7.51,7.65
2016-11-17,'000698,沈阳化工,7.72,7.49
2016-11-16,'000698,沈阳化工,7.46,7.52
2016-11-15,'000698,沈阳化工,7.53,7.52
2016-11-14,'000698,沈阳化工,7.51,7.53
2016-11-11,'000698,沈阳化工,7.6,7.48
2016-11-10,'000698,沈阳化工,7.47,7.47
2016-11-09,'000698,沈阳化工,7.45,7.3
2016-11-08,'000698,沈阳化工,7.34,7.35
2016-11-07,'000698,沈阳化工,7.29,7.17
2016-11-04,'000698,沈阳化工,7.2,7.24
