日期,股票代码,名称,收盘价,开盘价
2019-01-11,'000004,国农科技,16.69,16.69
2019-01-10,'000004,国农科技,16.69,16.85
2019-01-09,'000004,国农科技,16.78,16.82
2019-01-08,'000004,国农科技,16.81,17.1
2019-01-07,'000004,国农科技,17.22,16.61
2019-01-04,'000004,国农科技,16.6,16.3
2019-01-03,'000004,国农科技,16.25,16.06
2019-01-02,'000004,国农科技,16.06,16.05
2018-12-28,'000004,国农科技,16.03,15.73
2018-12-27,'000004,国农科技,16.03,16.61
2018-12-26,'000004,国农科技,16.31,16.18
2018-12-25,'000004,国农科技,16.17,16.42
2018-12-24,'000004,国农科技,16.45,16.29
2018-12-21,'000004,国农科技,16.27,16.42
2018-12-20,'000004,国农科技,16.44,16.49
2018-12-19,'000004,国农科技,16.43,16.92
2018-12-18,'000004,国农科技,16.91,17.4
2018-12-17,'000004,国农科技,17.56,17.6
2018-12-14,'000004,国农科技,18.26,16.94
2018-12-13,'000004,国农科技,17.05,16.59
2018-12-12,'000004,国农科技,16.57,16.8
2018-12-11,'000004,国农科技,16.8,16.07
2018-12-10,'000004,国农科技,16.01,16.13
2018-12-07,'000004,国农科技,16.33,16.67
2018-12-06,'000004,国农科技,16.77,16.76
2018-12-05,'000004,国农科技,16.76,16.7
2018-12-04,'000004,国农科技,16.89,16.72
2018-12-03,'000004,国农科技,16.72,16.39
2018-11-30,'000004,国农科技,16.22,16.18
2018-11-29,'000004,国农科技,16.38,16.93
2018-11-28,'000004,国农科技,16.88,17.16
2018-11-27,'000004,国农科技,17.16,16.46
2018-11-26,'000004,国农科技,16.48,16.8
2018-11-23,'000004,国农科技,16.49,17.48
2018-11-22,'000004,国农科技,17.24,17.23
2018-11-21,'000004,国农科技,17.01,16.91
2018-11-20,'000004,国农科技,16.92,17.33
2018-11-19,'000004,国农科技,17.33,17.49
2018-11-16,'000004,国农科技,17.35,17.16
2018-11-15,'000004,国农科技,17.09,17.43
2018-11-14,'000004,国农科技,17.17,17.2
2018-11-13,'000004,国农科技,17.12,16.6
2018-11-12,'000004,国农科技,16.59,16.32
2018-11-09,'000004,国农科技,16.18,16.02
2018-11-08,'000004,国农科技,16.3,16.16
2018-11-07,'000004,国农科技,16.12,16.06
2018-11-06,'000004,国农科技,16.26,16.01
2018-11-05,'000004,国农科技,16.31,16.0
2018-11-02,'000004,国农科技,15.76,15.5
2018-11-01,'000004,国农科技,15.5,15.63
2018-10-31,'000004,国农科技,15.54,15.5
2018-10-30,'000004,国农科技,15.6,15.49
2018-10-29,'000004,国农科技,15.49,17.49
2018-10-26,'000004,国农科技,0.0,0.0
2018-10-25,'000004,国农科技,0.0,0.0
2018-10-24,'000004,国农科技,0.0,0.0
2018-10-23,'000004,国农科技,0.0,0.0
2018-10-22,'000004,国农科技,0.0,0.0
2018-10-19,'000004,国农科技,0.0,0.0
